target_node,target_neighbors_num,First_nbr_adopter,Second_nbr_adopter,Third_nbr_adopter,past_adoption_exist,past_adoption_target_num,com_hashtags_max,com_hashtags_min,com_hashtags_ave,outdeg_v1,num_hashtags_v1,orig_connections_k,unique_Ak_num,max_subG,min_subG,ave_subG,views_1k,subG_edges,max_AkG_deg,min_AkG_deg,ave_AkG_deg,time_ave_k,time_ave_1_k2,time_ave_k2_k,speed_exposure,speed_adoption,time_1_1,time_1_2,time_1_3,time_1_4,time_1_5,time_1_6,time_1_7,time_1_8,time_1_9,time_1_10,time_1_11,time_1_12,time_1_13,time_1_14,time_1_15,time_1_16,time_1_17,time_1_18,time_1_19,time_1_20,time_1_21,time_1_22,time_1_23,time_1_24,r_node_0,r_node_1,r_node_2,r_node_3,r_node_4,r_node_5,r_node_6,r_node_7,r_node_8,r_node_9,r_node_10,r_node_11,r_node_12,r_node_13,r_node_14,r_node_15,r_node_16,r_node_17,r_node_18,r_node_19,r_node_20,r_node_21,r_node_22,r_node_23,r_node_24,distKV_target_0,distKV_target_1,distKV_target_2,distKV_target_3,distKV_target_4,distKV_target_5,distKV_target_6,distKV_target_7,distKV_target_8,distKV_target_9,distKV_target_10,distKV_target_11,distKV_target_12,distKV_target_13,distKV_target_14,distKV_target_15,distKV_target_16,distKV_target_17,distKV_target_18,distKV_target_19,distKV_target_20,distKV_target_21,distKV_target_22,distKV_target_23,distKV_target_24,cas_cos_simi_0,cas_cos_simi_1,cas_cos_simi_2,cas_cos_simi_3,cas_cos_simi_4,cas_cos_simi_5,cas_cos_simi_6,cas_cos_simi_7,cas_cos_simi_8,cas_cos_simi_9,cas_cos_simi_10,cas_cos_simi_11,cas_cos_simi_12,cas_cos_simi_13,cas_cos_simi_14,cas_cos_simi_15,cas_cos_simi_16,cas_cos_simi_17,cas_cos_simi_18,cas_cos_simi_19,cas_cos_simi_20,cas_cos_simi_21,cas_cos_simi_22,cas_cos_simi_23,cas_cos_simi_24,adoption_p,label
309820,64,0,2,20,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,4.4746570551e-07,6.97868952376e-07,2.97046413608e-06,1.70231466601e-06,4.72025206002e-06,7.14785433421e-07,8.30310688127e-07,8.47240502076e-07,1.07534902186e-06,2.71406792201e-05,2.27506026528e-05,4.92247823767e-06,4.72731839092e-07,2.90877460062e-06,3.29339364671e-07,1.78817572791e-06,5.59801834241e-06,1.05458469142e-06,1.37260913945e-06,3.23059244815e-07,2.32365695467e-07,1.0009899256e-06,1.03252019773e-06,1.10970366885e-06,1.19797902493e-06,4.26856329553,3.26981538066,3.309037622,2.79164184555,3.01794848895,3.15779426543,3.17936681987,3.12698229176,3.64188976028,1.58507505142,1.38803078279,3.63533168279,3.46011861261,2.9010520472,3.2394261157,2.96937336775,2.83480169197,3.18841772171,3.048778952,3.94039092243,8.22054377682,3.18128070567,2.7187651917,3.14804093697,3.61534172852,0.007751406964989893,0.00010151872270177665,0.06925565545745577,0.09766536842961149,0.009160555249522718,0.0193724775021083,0.03421687718760256,0.08095100866810821,0.015486975670580294,0.07302113410407421,0.07070266833994487,0.08416947665856445,0.03604139439449906,0.08406615979425376,0.06195847979914842,0.0032263237522621724,0.051733801598520514,0.055853886423693835,0.031095008440082075,0.06747647290397532,0.060406152555953364,0.09029766544549866,0.0990983731867998,0.02775893833308294,0.07178381028636516,0,0
215126,56,0,1,21,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,7.44438531779e-07,9.31196915121e-07,2.68095056762e-06,1.89318166878e-06,2.06944540975e-06,6.81996694112e-07,8.62926458444e-07,7.73941041358e-07,1.1044158093e-06,4.00043597804e-06,8.87305589229e-06,5.49668188227e-06,9.92956214672e-07,3.01693005098e-06,2.94515437388e-07,2.06070071613e-06,6.88278387937e-06,1.38039682475e-06,2.40518373913e-06,3.52182244688e-07,2.36209885804e-07,8.01136786112e-07,1.2186818744e-06,1.3726745111e-06,1.60742926285e-06,4.51271257925,3.55836831747,3.62570315566,2.88356149239,3.06301490803,2.9720477599,2.9597542313,3.15807630647,3.68785300558,2.8941533444,2.85634210317,3.75144183018,3.2255492437,3.02731533912,3.15892196176,3.02433615441,2.87730590882,3.18118294,2.89403286857,3.97559378304,8.69385215656,3.242290224,2.65636977773,3.13534745761,3.58632308648,0.09452247296413241,0.04102988321207484,0.09658727553669948,0.01276144803520436,0.08118009469872771,0.046082479442125235,0.0748565802145902,0.06499787440940472,0.04091445804283988,0.03643232637841052,0.0964507480997526,0.0007655303234670786,0.06568921632387925,0.02189262483209128,0.007756503029798212,0.0326808952408004,0.06621094648022915,0.015400920628581394,0.05137639546503273,0.08229900679168801,0.05742029418960884,0.04233880019569698,0.03678218796505846,0.07796137431099728,0.05647146607816611,0,0
11897,48,0,0,15,1,7,1,0,0.12,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,6.78969350188e-07,4.72255362625e-07,2.76728905207e-06,2.13599630439e-06,1.15114505243e-06,8.2666174768e-07,1.47803069017e-06,1.17082719302e-06,9.47230483737e-07,3.71046281415e-06,3.25768588339e-06,5.67486831013e-06,5.32823576733e-07,1.92763063137e-06,3.91796299835e-07,2.42247273656e-06,3.62742385154e-06,9.94201797617e-07,1.91118793297e-06,2.48687205101e-07,2.01010517443e-07,1.35087435536e-06,7.47296492583e-07,7.05176128318e-07,1.45218985104e-06,4.65541741109,3.46541335544,3.56171445945,3.00557027822,3.44444497872,3.3365482384,3.35416254567,3.21949822986,3.77049726235,3.07795648667,2.97674181792,3.59230397752,3.72608159308,3.32844042193,3.34433814383,3.05609827607,3.25014991908,3.38776203413,3.22550520451,4.33306233476,8.46054182929,3.34153258989,3.00244584265,3.46303669094,3.69210527143,19.74,36.06,33.6,16.0,11.22,24.92,29.45,20.1,28.15,30.84,14.7,25.29,16.03,12.59,26.62,34.53,26.64,7.73,22.64,34.91,39.75,23.8,37.27,29.41,28.32,0.0,0
498154,23,0,0,14,1,24,4,0,1.64,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.46728421389e-07,5.74142251539e-07,2.26267057025e-06,1.38093283828e-06,4.23119993443e-06,6.03700630351e-07,8.4409353209e-07,6.7035067667e-07,8.53172445362e-07,3.47212138686e-06,2.34310027345e-06,5.05324764624e-06,1.62837911548e-06,1.82787981194e-06,2.48607751907e-07,1.67922663943e-06,3.53655294917e-06,1.14077532217e-06,9.44480461009e-07,3.03636868289e-07,5.14907898688e-07,9.69713869722e-07,7.48696704094e-07,5.05437702005e-07,1.03253375961e-06,4.65714680358,4.0280067091,4.31326557951,3.81652916501,4.13321972252,4.19406312503,4.22693815041,4.05747152934,4.57378999298,3.64420941338,3.66533301547,4.50807541304,3.93182963953,4.00614428067,4.07169728389,3.85535840609,4.04305071055,4.11308691822,4.27503435778,4.73417086357,8.43427839638,3.95209096964,3.76273417023,4.03401997837,4.45829301328,28.32,33.14,35.7,22.36,1.98,22.21,13.38,23.03,16.29,30.6,26.6,27.38,28.54,22.41,25.03,21.23,31.43,18.6,20.21,18.93,40.48,34.29,28.57,30.98,13.24,2.659574468085107e-06,0
167665,83,0,0,15,1,9,1,0,0.12,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.10323747912e-07,2.87721295109e-07,3.06443633375e-06,1.08062263337e-06,1.21477396961e-06,4.65661662682e-07,5.57146885626e-07,5.69863350589e-07,5.933909928e-07,2.03538224338e-06,1.47096126843e-06,3.14194757444e-06,4.5507590154e-07,1.68938219818e-06,1.70731734527e-07,1.28006577059e-06,3.15196995562e-06,8.76764484812e-07,7.48176961565e-07,2.23649876318e-07,2.49489919619e-07,6.80708304414e-07,6.29211129137e-07,4.79118319294e-07,6.4341227425e-07,4.48081074325,3.6562794038,3.41719203095,3.1522918877,3.40538054049,3.40323271375,3.41950288579,3.42695590361,3.87887143038,3.27626941846,3.31445243862,3.9166393959,3.64731253516,3.30920051502,3.47535289089,3.13572230449,3.31597945814,3.47843066851,3.46224202211,4.17787896783,8.44455878752,3.50812062716,3.05935369063,3.48643580433,3.81913990612,17.37,17.86,16.96,19.17,8.68,19.91,25.37,17.7,21.49,25.64,19.18,23.09,10.51,2.92,17.75,13.52,19.9,10.25,26.45,11.46,20.38,20.73,19.82,30.93,18.97,0.0,0
376295,4,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,8.7168625877e-08,5.12766498016e-08,2.89277100815e-07,1.73158764585e-07,2.12654202619e-07,7.49938143153e-08,8.19275596295e-08,8.28077961956e-08,1.01266665633e-07,5.33214819478e-07,4.13662026613e-07,4.44841381622e-07,6.03898437698e-08,2.63967041971e-07,2.95772140121e-08,1.92057629922e-07,4.50055652003e-07,1.22129645695e-07,1.23330689134e-07,4.61633006056e-08,5.93744577174e-08,1.11774238986e-07,1.48618754266e-07,7.28482859905e-08,1.39877896638e-07,7.85852299833,7.57763691252,7.29306315131,7.49051666024,7.59341322733,7.28645782156,7.23088105906,7.32750579615,7.47824865353,7.21109345218,7.26942173553,7.54928855615,7.41737369266,7.43910416196,7.25084363783,7.23108479681,7.52979988747,7.39401477072,7.58885932417,8.00198770127,10.575328622,7.31851704429,7.30328980838,7.37959760605,7.44493693953,17.71,7.09,16.64,19.32,12.42,15.86,6.82,7.83,15.72,18.12,8.7,22.1,6.68,11.41,14.12,14.02,15.28,22.33,18.26,20.51,23.49,25.33,11.44,8.28,31.15,0,0
380912,12,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.90789226609e-08,1.04756162118e-08,4.4430132558e-08,3.08566722309e-08,4.94468482609e-07,1.41495279854e-08,1.71647642781e-08,1.45119573913e-08,1.92558572914e-08,5.14545335632e-08,4.19967822922e-08,7.51233699385e-08,2.13167348324e-08,4.6071145382e-08,5.01383514687e-09,3.29052718425e-08,5.76185010746e-08,2.23380626375e-08,2.06094686882e-08,1.1874618757e-08,1.37838948337e-08,1.97506652762e-08,4.38347891196e-08,1.67153886767e-08,2.85148605791e-08,5.5240471305,4.588154027,4.62992604099,4.40176282084,4.27981351566,4.44545591644,4.48335594169,4.46611437843,4.88402119432,4.46059477864,4.42349576627,4.93336800228,4.55669899908,4.32800855538,4.59735229356,4.37607535868,4.48850193752,4.43662590384,4.6167813376,5.17517595644,8.65450563473,4.57902958417,4.08710013199,4.43966632262,4.82332065471,0.029811759519876847,0.029583758981244403,0.04645236901877547,0.09316346701286307,0.005890656777965997,0.08023486863156244,0.08180753691964227,0.09202042149799426,0.025472594751826862,0.0712091920374621,0.032657036190338676,0.05512263641714013,0.06767277155814132,0.017465155427524703,0.043829591033037185,0.007016826763625639,0.013372359159857006,0.033223066468138884,0.019626637826672656,0.014024713634038444,0.06965953106634552,0.09288509122260162,0.04860119852675726,0.0609543906019883,0.05818240782497852,0,0
120787,24,0,0,1,1,13,2,0,0.92,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.1064044444e-07,4.47218232645e-06,2.32790220876e-06,1.16830239113e-06,8.42014579554e-07,7.17258300559e-07,5.65085688878e-07,5.2987005281e-07,6.60686005078e-07,2.13433231231e-06,2.00442718779e-06,3.9156630039e-06,4.55153167813e-07,1.41374216674e-06,1.66951530096e-07,1.23739310681e-06,2.65748703127e-06,9.48297855694e-07,1.08354348609e-06,2.94152354591e-07,9.1340877484e-07,6.71261638383e-07,7.40943460447e-07,1.70847548331e-06,8.03543074492e-07,5.52947345709,4.58372461047,4.9786470301,4.72546912579,4.82551497923,4.66696705076,4.81158702569,4.77113547164,5.18876619833,4.50641643336,4.5381335956,5.29486752798,5.06218153811,4.77482303534,4.80439324274,4.65381304858,4.68885380681,4.74593412367,4.62077262044,5.20355097481,8.73496499696,4.73369005789,4.50301190865,4.56125560677,5.13836678793,18.3,28.83,9.58,6.43,14.47,20.88,22.83,20.54,41.52,39.92,31.5,26.64,22.44,11.89,21.89,34.76,23.4,27.32,19.31,28.74,48.36,24.79,15.73,17.02,33.35,2.906976744186047e-06,0
517465,3,0,0,0,1,20,1,0,0.12,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.5715530605e-07,1.88195338257e-07,1.74882430537e-06,9.2868074891e-07,2.40910041116e-06,3.49694537297e-07,5.3247744789e-07,4.63413583609e-07,4.83699761061e-07,1.43481402359e-06,9.19797314746e-07,2.53795266903e-06,2.39941646357e-07,8.23181154266e-07,1.19059886346e-07,8.02999034966e-07,1.97226324016e-06,4.33192768277e-07,5.19741230004e-07,1.53782867123e-07,1.473644064e-07,3.33230390725e-07,3.06799513604e-07,2.91514993018e-07,5.34855207526e-07,6.11544999081,5.72685316451,5.97449634961,5.32625418281,5.28815556601,5.36584351308,5.51465215189,5.3496354642,5.83655705124,5.40548678627,5.50912855708,5.73292110207,5.80127971044,5.43647535626,5.50296758215,5.38606593794,5.43209721306,5.59650375797,5.42515484771,6.04052053255,9.0007543153,5.4624486536,5.39271420966,5.68573115981,5.74204821132,17.44,25.09,4.41,9.8,-8.16,8.24,13.96,14.89,14.87,27.62,10.38,20.64,17.71,15.09,11.22,24.61,12.27,23.12,5.36,11.37,39.81,20.6,22.18,15.11,7.34,0.0,0
69823,119,0,1,19,1,12,2,0,0.88,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.42370857744e-07,4.06954917624e-07,3.14218308135e-06,1.58370300643e-06,4.68130435678e-06,6.85791430971e-07,1.13983609513e-06,1.04973319888e-06,1.07067551025e-06,3.74331291817e-06,2.81345243189e-06,4.29459840809e-06,5.07679495696e-07,2.52766072305e-06,2.90864000814e-07,1.91986556314e-06,1.01312950592e-05,1.34154647127e-06,1.03438379489e-06,2.73870461402e-07,2.88036106422e-07,1.62971711715e-06,8.2913231711e-07,6.45985821083e-07,1.2760798994e-06,4.56312313843,3.42929847891,3.2706668754,2.88545444715,2.76552203865,3.11649418265,3.10361913116,3.14388068479,3.769396239,2.8974755456,2.91727028875,3.73551802921,3.58753993212,2.97602964139,3.15869817404,2.94591910665,2.93566101271,3.11956070393,3.16502214943,4.03483481361,8.21470837877,3.06278749106,2.82465195588,3.18278895108,3.65154032114,22.96,28.25,21.8,15.76,17.03,29.12,23.63,22.26,31.7,25.76,21.33,33.27,17.19,19.68,33.82,31.24,22.38,21.21,22.26,37.92,31.37,30.84,35.82,21.41,42.36,0.0001666666666666667,0
492511,23,0,0,8,1,1,1,0,0.16,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.41254109648e-07,1.45728918212e-07,7.19059620328e-07,4.64668642218e-07,6.9031859943e-07,1.87626523986e-07,2.44045129174e-07,2.12579812665e-07,2.86787754617e-07,1.02873992465e-06,7.26782253463e-07,1.36966751063e-06,1.55307194655e-07,2.11470150155e-06,7.25919134765e-08,4.94046547919e-07,1.046890737e-06,4.42398486347e-07,2.9988733134e-07,8.96760127638e-08,1.60311445009e-07,2.94630844261e-07,5.73457352362e-07,2.62874640423e-07,3.85264409909e-07,4.52683700933,3.33747579234,3.43926878963,2.82374393827,2.97760110946,3.06402905492,3.10804767763,3.25890225279,3.80278319956,2.86575042917,2.80212719032,3.70228158598,3.5227974624,2.70103371948,3.2564856687,2.94543778549,3.0542955166,3.03197269665,3.26955818145,4.00621872005,8.16957869685,2.89775339931,2.59783929627,3.11480201447,3.65822864469,0.09226714889713243,0.08667642763119898,0.058588282752588906,0.06866670959064562,0.06988322260526429,0.09217176652991858,0.02505692557976529,0.05704962835078688,0.06999247015299755,0.0728289650773686,0.07437738970264421,0.01816363820849756,0.043218254255301174,0.07065349127395111,0.004660635066362506,0.02808354870559017,0.09429804954705029,0.016082882151213375,0.011493976389367555,0.03922302835658692,0.04830454368679208,0.02987413067260505,0.041025870793420065,0.07381964956168637,0.027185553839360235,0.0,0
512514,7,0,0,0,0,0,0,0,0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.22402860637e-07,8.41260147229e-08,3.63393726536e-07,2.8528403664e-07,7.85642920301e-07,1.2768922033e-07,1.5712736627e-07,1.22149163024e-07,1.48012348364e-07,4.26157934885e-07,3.01225003408e-07,6.68650961907e-07,1.45574223076e-07,3.75557646609e-07,4.5708821093e-08,2.75645041826e-07,5.39877360785e-07,1.92920577109e-07,1.82149594648e-07,6.61399823065e-08,7.8300783086e-08,3.94037238248e-07,3.36388134107e-07,1.62876993088e-07,1.78332946682e-07,5.70938288187,4.65307051487,4.99777743061,4.53516122556,4.72290220135,4.66724840329,4.68907504262,4.60162661201,4.9230291569,4.52516597043,4.6842420319,5.15976899906,4.96994571985,4.63895212372,4.95637750038,4.56156773555,4.7488940591,4.76996589289,4.74973990407,5.33782385187,8.92088229426,4.58585290403,4.43745653433,4.52995506428,4.92222140035,0.05381566503126861,0.03600643211760296,0.02703189158851147,0.09949024238642012,0.06858842030505706,0.01970764507699643,0.05217792102542952,0.017195457190892473,0.026853639906450878,0.055735111396170336,0.019512418100937613,0.03088690297470649,0.08775983705683982,0.022771175336856034,0.054838932006264066,0.01022328338720211,0.06873211978578812,0.027371550631541078,0.03132732536243613,0.03586757924161334,0.06981557429759097,0.010947013102906734,0.033964198280016504,0.020701858208358716,0.08248671172107415,0,0
366605,61,0,0,15,1,6,1,0,0.04,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,2.90381323548e-07,2.29402182846e-07,1.28049811593e-06,9.10703098269e-07,8.33652693425e-07,3.93848163745e-07,4.37882661761e-07,5.06256126497e-07,4.91146184095e-07,1.75371675668e-06,1.28232847839e-06,2.57498608055e-06,7.21561272145e-07,1.48085227925e-06,2.09467175182e-07,8.22687409443e-07,2.23684371508e-06,1.07963128234e-06,1.09939829279e-06,1.69294680309e-07,1.77141252375e-07,4.44041788133e-07,5.95548574979e-07,3.56546169984e-07,5.32647619257e-07,5.17632616133,4.3737092755,4.76178525179,4.40530996697,4.50816661763,4.45345249656,4.55829795506,4.68933255816,5.10556849851,4.48622769105,4.44605609846,4.77841761783,4.52155128856,4.38987516642,4.79451055857,4.59966208693,4.39260447556,4.70003302926,4.49819021291,5.1843338875,9.37342207474,4.44684920939,4.30369561214,4.36594883296,5.07302785783,17.42,24.83,17.39,18.34,13.34,23.7,20.83,30.6,15.25,24.7,38.25,19.14,16.06,30.54,19.37,30.72,21.6,29.6,27.81,27.52,42.82,40.28,31.36,22.85,28.01,0.0,0
304914,40,0,0,5,1,8,1,0,0.84,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,6.35161267335e-07,2.99562866769e-07,1.91389402406e-06,1.33306993666e-06,7.8519814798e-07,3.62825690085e-07,5.36321295227e-07,7.2479607792e-07,5.79945404261e-07,2.65464970321e-06,1.99553996627e-06,4.76504958269e-05,6.83314037962e-07,1.42818701437e-06,1.64895164262e-07,1.30231312039e-06,3.23352139919e-06,1.1863879783e-06,1.09980286592e-06,1.90711876395e-07,1.83155096041e-07,6.74923818904e-07,4.98892034141e-07,3.52743886282e-07,6.96421168007e-07,5.17488111064,4.62650030954,4.59323458285,4.30542502767,4.52611359079,4.43647587332,4.41187172327,4.43733654632,4.81828896652,4.36100184558,4.25644314512,3.48977883979,4.70748520383,4.38633050377,4.55022162994,4.2353124671,4.42842241996,4.43979672941,4.44640430598,5.35591695162,9.18921980831,4.4254714558,4.25463778543,4.61900668795,4.76785498951,16.07,22.92,16.55,16.67,-5.09,12.25,7.47,25.84,6.95,31.01,21.79,25.21,14.26,13.86,11.51,23.69,26.02,29.46,14.96,27.63,45.4,32.01,31.2,15.77,18.86,6.250000000000001e-06,0
99786,55,0,0,16,1,2,1,0,0.84,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.27158372429e-06,4.29216847026e-07,1.81818374469e-06,1.68328968861e-06,1.24878152735e-06,4.82201680326e-07,6.90607810225e-07,5.71868855566e-07,6.76011636437e-07,2.23259471819e-06,1.61406026297e-06,4.39594879369e-06,5.61278824881e-07,2.55696503549e-05,2.24134898696e-07,1.37984691632e-06,3.94697468406e-06,4.0279045293e-06,8.15523134961e-07,2.22502803951e-07,1.41996399556e-07,9.2320546384e-07,1.27735362598e-06,5.58943760401e-07,7.94159350111e-07,4.45049019021,3.17890542257,3.23226732475,2.50966759495,2.81451503128,2.8433292212,2.92925524981,3.07991964636,3.58524557014,2.78664750341,2.79601349521,3.50053835963,3.22084253719,1.65142541347,2.75021028695,2.77996110691,2.80879818615,2.55931003628,3.03039568043,3.98895244143,8.17885602032,3.05402419471,2.37000906623,2.91892754617,3.53881527245,42.12,36.49,36.9,27.02,26.4,32.24,30.24,33.69,23.28,31.07,28.63,30.86,31.22,25.25,19.83,34.69,29.2,16.49,30.78,28.56,49.0,30.19,33.48,28.22,21.31,0.0,0
296313,60,0,0,15,1,25,4,0,1.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,3.79839271255e-07,4.1969138673e-07,2.04337258459e-06,1.71481823918e-06,1.06161132089e-06,8.02158858019e-07,9.38146602734e-07,8.9229028535e-07,1.06069404272e-06,2.84014065433e-06,2.72072265052e-06,3.05907976163e-06,5.92304646405e-07,1.86608128267e-06,2.42810324122e-07,2.28101227296e-06,3.33596601353e-06,8.28553380675e-07,9.18075660287e-07,2.98885398018e-07,2.60172749228e-07,1.42184404212e-06,1.17803246599e-05,7.21500234641e-07,1.21676764295e-06,4.48581463112,3.30623544547,3.40497141406,2.76371789972,3.11664331419,2.88340987584,3.00925883302,3.05775331983,3.64941159813,2.90454966412,2.80992424019,3.68063359937,3.42078605353,3.01270093315,3.13425674972,2.83021128164,2.97662290241,3.23366531582,3.00801743037,4.06015693405,8.368316754,2.93315196505,1.46652983314,3.08832073683,3.61138778552,40.98,17.64,16.18,27.75,18.67,32.23,26.08,29.92,28.64,24.92,30.75,13.04,5.65,17.79,27.53,20.35,24.77,22.56,22.88,28.01,32.61,24.31,23.07,10.85,33.71,2.5510204081632657e-06,0
493781,9,0,0,1,1,7,0,0,0.0,32,32,0,25,2,0,0.4,2225,5,300,15,89.0,40858.0,27632.75,51181.6,0.0023147666507147167,2.6008614052974344e-05,21486,28078,32402,33080,76297,165387,191903,233971,245551,267176,323722,345602,353079,449404,450825,492006,527051,557674,606603,614952,697681,799316,960298,961220,1.35249272445e-07,1.02930196601e-07,4.26539634815e-07,2.8301321341e-07,4.27256382269e-07,1.19410707649e-07,1.37894088366e-07,1.36810459307e-07,1.57426981586e-07,4.55719305572e-07,3.64498434046e-07,1.13028288142e-06,1.22719758435e-07,3.74378689583e-07,4.52042864783e-08,3.11400228435e-07,5.22972907492e-07,2.93511300271e-07,2.14090011755e-07,6.19146380515e-08,3.79684269695e-07,1.94307291238e-07,2.38555108816e-07,1.23982938138e-07,1.88304706826e-07,5.02516927291,4.06419580364,4.23353282872,3.88179692492,3.98509216664,3.70561050838,3.75970710863,3.88406443576,4.3585495831,3.89527971602,3.79647738512,4.41755245471,4.2529112184,3.77375086789,4.09301964802,3.79524042614,4.00743645178,3.92561432639,4.02903237808,4.74313076753,8.79927871173,3.84348386565,3.59493797244,4.02220958104,4.3808571931,6.93,15.51,9.99,9.39,11.68,7.44,9.25,4.09,3.3,18.58,14.41,15.49,10.36,10.23,-4.44,4.57,15.87,16.7,12.2,9.72,25.65,12.42,10.21,10.69,17.51,0.0,0
